#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-05 09:58:35	3.6977795157E+9	1.756880E-10	1.010215E+4	1.010735E+4	1.701181E+3	5.995926E+1	1.608174E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.841878E+1	175.688045E-12	36.761349E+3	83.095471E+3	20.920417E+3	136.307308E+3	12.986475E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.393709E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 09:59:13	3.6977795537E+9	1.756752E-10	1.010192E+4	1.010736E+4	1.701181E+3	5.996700E+1	1.608193E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.840667E+1	175.675189E-12	36.770789E+3	83.094476E+3	20.920417E+3	136.272523E+3	12.987057E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.390599E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 09:59:51	3.6977795914E+9	1.756836E-10	1.010202E+4	1.010747E+4	1.701181E+3	5.997445E+1	1.608205E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.842070E+1	175.683642E-12	36.766847E+3	83.081519E+3	20.920417E+3	136.239000E+3	12.987438E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.394202E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:00:29	3.6977796294E+9	1.756961E-10	1.010210E+4	1.010753E+4	1.701181E+3	5.998205E+1	1.608225E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.840994E+1	175.696109E-12	36.763475E+3	83.075643E+3	20.920417E+3	136.204897E+3	12.988116E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.391438E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:01:07	3.6977796674E+9	1.756993E-10	1.010223E+4	1.010725E+4	1.701181E+3	5.998971E+1	1.608230E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.841754E+1	175.699304E-12	36.758353E+3	83.107261E+3	20.920417E+3	136.170458E+3	12.988270E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.393390E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:01:45	3.6977797051E+9	1.756931E-10	1.010211E+4	1.010756E+4	1.701181E+3	5.999729E+1	1.608239E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.843231E+1	175.693094E-12	36.763179E+3	83.072083E+3	20.920417E+3	136.136424E+3	12.988554E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.397186E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:02:22	3.6977797430E+9	1.757001E-10	1.010233E+4	1.010773E+4	1.701181E+3	6.000492E+1	1.608262E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.843578E+1	175.700149E-12	36.754018E+3	83.052628E+3	20.920417E+3	136.102169E+3	12.989252E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.398077E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:03:00	3.6977797809E+9	1.757006E-10	1.010238E+4	1.010795E+4	1.701181E+3	6.001248E+1	1.608267E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.843691E+1	175.700607E-12	36.751948E+3	83.026628E+3	20.920417E+3	136.068258E+3	12.989376E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.398368E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:03:38	3.6977798188E+9	1.756982E-10	1.010198E+4	1.010772E+4	1.701181E+3	6.002006E+1	1.608267E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.840986E+1	175.698170E-12	36.768304E+3	83.052828E+3	20.920417E+3	136.034247E+3	12.989432E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.391418E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:04:16	3.6977798565E+9	1.756841E-10	1.010229E+4	1.010793E+4	1.701181E+3	6.002774E+1	1.608290E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.847444E+1	175.684069E-12	36.755537E+3	83.028873E+3	20.920417E+3	135.999822E+3	12.990172E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.408010E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:04:54	3.6977798946E+9	1.756849E-10	1.010266E+4	1.010775E+4	1.701181E+3	6.003527E+1	1.608309E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.846832E+1	175.684866E-12	36.740650E+3	83.049715E+3	20.920417E+3	135.966072E+3	12.990733E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.406436E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:05:32	3.6977799326E+9	1.756981E-10	1.010252E+4	1.010794E+4	1.701181E+3	6.004287E+1	1.608317E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.843972E+1	175.698059E-12	36.746327E+3	83.028007E+3	20.920417E+3	135.931990E+3	12.991028E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.399090E+3	20.000000	0.000000	0.000000	0.000000
2021-03-05 10:06:10	3.6977799703E+9	1.756936E-10	1.010245E+4	1.010802E+4	1.701181E+3	6.005051E+1	1.608321E+3	0.000000E+0	0.000000E+0	0.000000E+0	9.837739E+1	175.693573E-12	36.749061E+3	83.018611E+3	20.920417E+3	135.897798E+3	12.991119E+3	0.000000E+0	0.000000E+0	0.000000E+0	51.383073E+3	20.000000	0.000000	0.000000	0.000000
