#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-22 09:47:59	3.6992476797E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.378509E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.280172E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:50:09	3.6992478097E+9	2.110181E-10	1.517254E+4	4.986259E+4	2.354383E+4	0.000000E+0	5.388593E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	211.018116E-12	3.624985E+3	1.008817E+3	32.754476E+0	NaN	168.367916E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.143000
2021-03-22 09:52:56	3.6992479761E+9	2.603638E-10	1.517558E+4	4.997740E+4	2.363927E+4	0.000000E+0	5.389174E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	260.363776E-12	3.622904E+3	1.006671E+3	32.565620E+0	NaN	168.319997E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:55:44	3.6992481445E+9	2.953856E-10	1.517404E+4	4.989680E+4	2.367921E+4	0.000000E+0	5.387353E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	295.385632E-12	3.623961E+3	1.008177E+3	32.487075E+0	NaN	168.469869E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:58:32	3.6992483128E+9	3.206503E-10	1.517395E+4	4.998227E+4	2.371072E+4	0.000000E+0	5.387104E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	320.650256E-12	3.624020E+3	1.006580E+3	32.425290E+0	NaN	168.490419E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:01:27	3.6992484878E+9	3.546867E-10	1.517361E+4	4.986587E+4	2.370685E+4	0.000000E+0	5.386783E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	354.686679E-12	3.624250E+3	1.008756E+3	32.432869E+0	NaN	168.516569E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:04:18	3.6992486589E+9	3.755147E-10	1.517100E+4	4.992195E+4	2.370329E+4	0.000000E+0	5.386848E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	375.514696E-12	3.626037E+3	1.007707E+3	32.439841E+0	NaN	168.511099E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:07:07	3.6992488272E+9	3.945326E-10	1.516800E+4	4.993818E+4	2.371904E+4	0.000000E+0	5.387925E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	394.532565E-12	3.628090E+3	1.007403E+3	32.409008E+0	NaN	168.422620E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:09:57	3.6992489972E+9	3.878234E-10	1.517140E+4	4.997656E+4	2.372564E+4	0.000000E+0	5.390404E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	387.823381E-12	3.625766E+3	1.006687E+3	32.396112E+0	NaN	168.217945E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:12:46	3.6992491667E+9	3.920156E-10	1.517657E+4	4.996168E+4	2.373546E+4	0.000000E+0	5.386836E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	392.015597E-12	3.622233E+3	1.006965E+3	32.376919E+0	NaN	168.512256E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:15:37	3.6992493375E+9	3.941882E-10	1.517439E+4	4.988035E+4	2.373379E+4	0.000000E+0	5.388112E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	394.188179E-12	3.623721E+3	1.008485E+3	32.380184E+0	NaN	168.406770E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:18:26	3.6992495061E+9	3.897981E-10	1.517087E+4	4.999424E+4	2.371892E+4	0.000000E+0	5.385744E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	389.798070E-12	3.626125E+3	1.006357E+3	32.409250E+0	NaN	168.602355E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:21:14	3.6992496747E+9	3.920590E-10	1.516983E+4	4.986176E+4	2.375589E+4	0.000000E+0	5.387397E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	392.058955E-12	3.626839E+3	1.008833E+3	32.337050E+0	NaN	168.466828E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 10:24:06	3.6992498468E+9	3.733256E-10	1.516932E+4	4.986996E+4	2.374119E+4	0.000000E+0	5.387792E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	373.325594E-12	3.627185E+3	1.008679E+3	32.365730E+0	NaN	168.434236E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
