#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-22 09:46:12	3.6992475727E+9	0.000000E+0	0.000000E+0	0.000000E+0	2.378509E+4	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	Inf	Inf	32.280172E+0	NaN	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:02	3.6992476828E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.360282E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.637548E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:05	3.6992476855E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.370329E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.439853E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:08	3.6992476884E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.372912E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.389302E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:10	3.6992476910E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.373734E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.373240E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:13	3.6992476937E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.373320E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.381339E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:16	3.6992476964E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.373207E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.383537E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:19	3.6992476993E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.374341E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.361390E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:22	3.6992477023E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.373330E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.381130E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:25	3.6992477050E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.373186E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.383956E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 09:48:27	3.6992477078E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.374088E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.366339E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.033000
2021-03-22 09:48:30	3.6992477109E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.374425E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.359748E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.012000
2021-03-22 09:48:33	3.6992477134E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.373804E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.371872E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.017000
2021-03-22 09:48:36	3.6992477163E+9	1.645466E-10	1.517844E+4	4.980929E+4	2.372344E+4	0.000000E+0	5.448137E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	164.546554E-12	3.620954E+3	1.009817E+3	32.400415E+0	NaN	163.572557E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.022000
