#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-19 09:59:40	3.6989891806E+9	1.790591E-10	1.519403E+4	4.994012E+4	2.342193E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.007367E+3	32.998074E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 09:59:43	3.6989891833E+9	1.790591E-10	1.519403E+4	4.994012E+4	2.341846E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.007367E+3	33.005049E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 09:59:45	3.6989891860E+9	1.790591E-10	1.519403E+4	4.994012E+4	2.340570E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.007367E+3	33.030723E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 09:59:48	3.6989891890E+9	1.790591E-10	1.519403E+4	4.994012E+4	2.342286E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.007367E+3	32.996202E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 09:59:57	3.6989891978E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.341317E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.015693E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:00	3.6989892004E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.340583E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.030461E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:03	3.6989892035E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.340233E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.037492E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:06	3.6989892062E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.340693E+4	1.171013E+3	5.363468E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.028247E+0	596.296289E+0	170.455925E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:12	3.6989892129E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.329249E+4	1.171013E+3	5.367814E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.259757E+0	596.296289E+0	170.091716E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:16	3.6989892162E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.338241E+4	1.171013E+3	5.367814E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.077643E+0	596.296289E+0	170.091716E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:19	3.6989892195E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.340164E+4	1.171013E+3	5.367814E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.038895E+0	596.296289E+0	170.091716E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:22	3.6989892223E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.339403E+4	1.171013E+3	5.367814E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.054218E+0	596.296289E+0	170.091716E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
2021-03-19 10:00:24	3.6989892249E+9	1.790591E-10	1.519403E+4	4.986142E+4	2.340025E+4	1.171013E+3	5.367814E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.026306E+2	179.059111E-12	3.610354E+3	1.008839E+3	33.041686E+0	596.296289E+0	170.091716E+0	0.000000E+0	0.000000E+0	0.000000E+0	52.472335E+3	0.000000	0.000000	0.000000	0.000000
