#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-22 21:50:05	3.6992910050E+9	0.000000E+0	0.000000E+0	0.000000E+0	1.725120E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	Inf	Inf	18.292310E+3	NaN	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-Inf	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:52:28	3.6992911484E+9	0.000000E+0	1.032873E+4	1.043734E+4	1.724881E+3	1.075913E+2	1.690097E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.584896E+2	0.000000E+0	29.017476E+3	54.913394E+3	18.316078E+3	37.623553E+3	14.070952E+3	0.000000E+0	0.000000E+0	0.000000E+0	137.696411E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:52:46	3.6992911667E+9	0.000000E+0	1.032699E+4	1.043734E+4	1.724536E+3	1.043865E+2	1.690097E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.604060E+2	0.000000E+0	29.067444E+3	54.913394E+3	18.350556E+3	40.377443E+3	14.070952E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.157449E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:53:07	3.6992911871E+9	0.000000E+0	1.032699E+4	1.043395E+4	1.725207E+3	1.021086E+2	1.690097E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.609495E+2	0.000000E+0	29.067444E+3	55.125288E+3	18.283674E+3	42.507634E+3	14.070952E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.288238E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:53:23	3.6992912030E+9	0.000000E+0	1.032699E+4	1.043395E+4	1.724134E+3	1.023800E+2	1.689753E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.613134E+2	0.000000E+0	29.067444E+3	55.125288E+3	18.390801E+3	42.245826E+3	14.071988E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.375828E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:53:41	3.6992912214E+9	0.000000E+0	1.032589E+4	1.043395E+4	1.724293E+3	1.018469E+2	1.689753E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.617013E+2	0.000000E+0	29.099038E+3	55.125288E+3	18.374864E+3	42.762279E+3	14.071988E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.469198E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:53:59	3.6992912395E+9	0.000000E+0	1.032589E+4	1.043425E+4	1.724551E+3	1.029812E+2	1.689753E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.620886E+2	0.000000E+0	29.099038E+3	55.106348E+3	18.349071E+3	41.673636E+3	14.071988E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.562409E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:54:18	3.6992912582E+9	0.000000E+0	1.032589E+4	1.043425E+4	1.724482E+3	1.082192E+2	1.689377E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.624705E+2	0.000000E+0	29.099038E+3	55.106348E+3	18.355961E+3	37.114830E+3	14.073045E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.654350E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:54:36	3.6992912762E+9	0.000000E+0	1.032447E+4	1.043425E+4	1.723998E+3	1.029932E+2	1.689377E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.628490E+2	0.000000E+0	29.139775E+3	55.106348E+3	18.404441E+3	41.662367E+3	14.073045E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.745487E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:54:54	3.6992912947E+9	0.000000E+0	1.032447E+4	1.043123E+4	1.723857E+3	1.047040E+2	1.689377E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.632237E+2	0.000000E+0	29.139775E+3	55.296281E+3	18.418622E+3	40.092346E+3	14.073045E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.835720E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:55:13	3.6992913132E+9	0.000000E+0	1.032447E+4	1.043123E+4	1.723762E+3	1.029106E+2	1.689047E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.635745E+2	0.000000E+0	29.139775E+3	55.296281E+3	18.428192E+3	41.740268E+3	14.073933E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.920198E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:55:25	3.6992913253E+9	0.000000E+0	1.032447E+4	1.043123E+4	1.724433E+3	1.041261E+2	1.689047E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.638569E+2	0.000000E+0	29.139775E+3	55.296281E+3	18.360823E+3	40.613376E+3	14.073933E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.988207E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:55:43	3.6992913436E+9	0.000000E+0	1.032306E+4	1.043123E+4	1.723672E+3	1.020119E+2	1.689047E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.642366E+2	0.000000E+0	29.180526E+3	55.296281E+3	18.437239E+3	42.601502E+3	14.073933E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.079666E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:56:01	3.6992913617E+9	0.000000E+0	1.032306E+4	1.042904E+4	1.723544E+3	1.021354E+2	1.689047E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.646118E+2	0.000000E+0	29.180526E+3	55.435157E+3	18.450139E+3	42.481673E+3	14.073933E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.170042E+3	0.000000	0.000000	0.000000	0.000000
