#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-29 15:24:36	3.6998690762E+9	4.322049E-10	1.006406E+4	1.007571E+4	1.706004E+3	3.819103E+1	1.589409E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	432.204922E-12	38.356713E+3	86.851897E+3	20.348948E+3	291.924441E+3	12.309844E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:25:40	3.6998691404E+9	4.718651E-10	1.006461E+4	1.007323E+4	1.706209E+3	3.822543E+1	1.591192E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	471.865097E-12	38.332951E+3	87.156743E+3	20.325156E+3	291.568789E+3	12.381319E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:26:44	3.6998692042E+9	4.629947E-10	1.006454E+4	1.007393E+4	1.707441E+3	3.820080E+1	1.590929E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	462.994672E-12	38.335640E+3	87.070774E+3	20.182955E+3	291.823435E+3	12.370887E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:27:44	3.6998692644E+9	4.094394E-10	1.006467E+4	1.007073E+4	1.706764E+3	3.822018E+1	1.590897E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	409.439399E-12	38.330035E+3	87.465529E+3	20.260938E+3	291.623048E+3	12.369533E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:28:46	3.6998693262E+9	3.182523E-10	1.006466E+4	1.007309E+4	1.706574E+3	3.820304E+1	1.590920E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	318.252283E-12	38.330766E+3	87.173862E+3	20.282911E+3	291.800266E+3	12.370464E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:29:44	3.6998693843E+9	2.167089E-10	1.006471E+4	1.007282E+4	1.707552E+3	3.820649E+1	1.590918E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	216.708934E-12	38.328686E+3	87.207751E+3	20.170188E+3	291.764594E+3	12.370431E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:30:48	3.6998694486E+9	1.195492E-10	1.006445E+4	1.007383E+4	1.706802E+3	3.821026E+1	1.590932E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	119.549244E-12	38.339513E+3	87.083060E+3	20.256465E+3	291.725548E+3	12.371000E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:31:48	3.6998695089E+9	4.571879E-11	1.006471E+4	1.007480E+4	1.706647E+3	3.820950E+1	1.590911E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	45.718788E-12	38.328304E+3	86.963881E+3	20.274389E+3	291.733422E+3	12.370107E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:32:47	3.6998695670E+9	1.397262E-11	1.006455E+4	1.007435E+4	1.707991E+3	3.823138E+1	1.590922E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	13.972620E-12	38.335525E+3	87.019485E+3	20.119933E+3	291.507324E+3	12.370526E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:33:47	3.6998696273E+9	1.572001E-11	1.006458E+4	1.007198E+4	1.707956E+3	3.821627E+1	1.590916E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	15.720011E-12	38.333922E+3	87.311494E+3	20.123934E+3	291.663446E+3	12.370325E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:34:45	3.6998696855E+9	6.306327E-11	1.006475E+4	1.007294E+4	1.707497E+3	3.820158E+1	1.590915E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	63.063267E-12	38.326645E+3	87.192498E+3	20.176590E+3	291.815295E+3	12.370345E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:35:43	3.6998697435E+9	1.294207E-10	1.006471E+4	1.007292E+4	1.707631E+3	3.820693E+1	1.590913E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	129.420747E-12	38.328632E+3	87.194521E+3	20.161201E+3	291.760005E+3	12.370214E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:36:43	3.6998698037E+9	2.134824E-10	1.006463E+4	1.007564E+4	1.707188E+3	3.820719E+1	1.590909E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	213.482390E-12	38.332029E+3	86.860509E+3	20.212066E+3	291.757304E+3	12.370039E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
