#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-22 21:52:22	3.6992911425E+9	0.000000E+0	1.032873E+4	1.043734E+4	1.725120E+3	1.075913E+2	1.690097E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.584896E+2	0.000000E+0	29.017476E+3	54.913394E+3	18.292310E+3	37.623553E+3	14.070952E+3	0.000000E+0	0.000000E+0	0.000000E+0	137.696411E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:53:10	3.6992911908E+9	0.000000E+0	1.032699E+4	1.043395E+4	1.725207E+3	1.021086E+2	1.689753E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.609495E+2	0.000000E+0	29.067444E+3	55.125288E+3	18.283674E+3	42.507634E+3	14.071988E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.288238E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:54:11	3.6992912517E+9	0.000000E+0	1.032589E+4	1.043425E+4	1.724551E+3	1.082192E+2	1.689377E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.620886E+2	0.000000E+0	29.099038E+3	55.106348E+3	18.349071E+3	37.114830E+3	14.073045E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.562409E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:55:04	3.6992913043E+9	0.000000E+0	1.032447E+4	1.043123E+4	1.723857E+3	1.029106E+2	1.689047E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.632237E+2	0.000000E+0	29.139775E+3	55.296281E+3	18.418622E+3	41.740268E+3	14.073933E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.835720E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:56:05	3.6992913655E+9	0.000000E+0	1.032306E+4	1.042904E+4	1.723544E+3	1.021354E+2	1.688659E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.646118E+2	0.000000E+0	29.180526E+3	55.435157E+3	18.450139E+3	42.481673E+3	14.075010E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.170042E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:56:58	3.6992914186E+9	0.000000E+0	1.032181E+4	1.042499E+4	1.723707E+3	1.019673E+2	1.688343E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.656999E+2	0.000000E+0	29.216434E+3	55.692081E+3	18.433688E+3	42.644865E+3	14.075825E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.432168E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:57:59	3.6992914793E+9	0.000000E+0	1.032059E+4	1.042313E+4	1.723622E+3	1.013003E+2	1.687974E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.667467E+2	0.000000E+0	29.251772E+3	55.811178E+3	18.442295E+3	43.300919E+3	14.076733E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.684454E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:58:51	3.6992915318E+9	0.000000E+0	1.031942E+4	1.042253E+4	1.723185E+3	1.021458E+2	1.687645E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.678255E+2	0.000000E+0	29.285785E+3	55.849330E+3	18.486393E+3	42.471644E+3	14.077472E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.944478E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:59:44	3.6992915845E+9	0.000000E+0	1.031838E+4	1.042090E+4	1.722663E+3	1.005902E+2	1.687341E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.688409E+2	0.000000E+0	29.316039E+3	55.954281E+3	18.539242E+3	44.014836E+3	14.078130E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.189326E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:00:46	3.6992916460E+9	0.000000E+0	1.031741E+4	1.041768E+4	1.722390E+3	1.010605E+2	1.686984E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.701445E+2	0.000000E+0	29.344293E+3	56.161748E+3	18.566956E+3	43.540261E+3	14.078856E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.503733E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:01:41	3.6992917011E+9	0.000000E+0	1.031590E+4	1.041523E+4	1.722415E+3	1.016738E+2	1.686636E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.711693E+2	0.000000E+0	29.388127E+3	56.320082E+3	18.564477E+3	42.931892E+3	14.079573E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.750963E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:02:33	3.6992917535E+9	0.000000E+0	1.031492E+4	1.041653E+4	1.721382E+3	1.011232E+2	1.686374E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.721642E+2	0.000000E+0	29.416948E+3	56.235897E+3	18.669929E+3	43.477523E+3	14.080010E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.991039E+3	25.000000	25.000000	0.000000	0.000000
2021-03-22 22:03:34	3.6992918141E+9	0.000000E+0	1.031377E+4	1.040903E+4	1.721919E+3	1.016294E+2	1.686001E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.731433E+2	0.000000E+0	29.450445E+3	56.724134E+3	18.614956E+3	42.975565E+3	14.080675E+3	0.000000E+0	0.000000E+0	0.000000E+0	141.227368E+3	25.000000	25.000000	25.000000	25.000000
