#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-22 21:51:49	3.6992911094E+9	0.000000E+0	1.032873E+4	1.043734E+4	1.725120E+3	1.075913E+2	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.584896E+2	0.000000E+0	29.017476E+3	54.913394E+3	18.292310E+3	37.623553E+3	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	137.696411E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:52:54	3.6992911745E+9	0.000000E+0	1.032699E+4	1.043395E+4	1.724536E+3	1.043865E+2	1.690097E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.604060E+2	0.000000E+0	29.067444E+3	55.125288E+3	18.350556E+3	40.377443E+3	14.070952E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.157449E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:53:52	3.6992912330E+9	0.000000E+0	1.032589E+4	1.043425E+4	1.724293E+3	1.029812E+2	1.689753E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.617013E+2	0.000000E+0	29.099038E+3	55.106348E+3	18.374864E+3	41.673636E+3	14.071988E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.469198E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:54:48	3.6992912882E+9	0.000000E+0	1.032447E+4	1.043123E+4	1.723998E+3	1.047040E+2	1.689377E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.628490E+2	0.000000E+0	29.139775E+3	55.296281E+3	18.404441E+3	40.092346E+3	14.073045E+3	0.000000E+0	0.000000E+0	0.000000E+0	138.745487E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:55:49	3.6992913494E+9	0.000000E+0	1.032306E+4	1.042904E+4	1.723672E+3	1.020119E+2	1.689047E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.642366E+2	0.000000E+0	29.180526E+3	55.435157E+3	18.437239E+3	42.601502E+3	14.073933E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.079666E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:56:42	3.6992914022E+9	0.000000E+0	1.032181E+4	1.042499E+4	1.723580E+3	1.036578E+2	1.688659E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.653178E+2	0.000000E+0	29.216434E+3	55.692081E+3	18.446497E+3	41.042440E+3	14.075010E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.340115E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:57:35	3.6992914552E+9	0.000000E+0	1.032059E+4	1.042313E+4	1.723929E+3	1.013258E+2	1.688343E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.663974E+2	0.000000E+0	29.251772E+3	55.811178E+3	18.411398E+3	43.275617E+3	14.075825E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.600248E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:58:35	3.6992915158E+9	0.000000E+0	1.031942E+4	1.042253E+4	1.723250E+3	1.025570E+2	1.687974E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.674796E+2	0.000000E+0	29.285785E+3	55.849330E+3	18.479806E+3	42.076277E+3	14.076733E+3	0.000000E+0	0.000000E+0	0.000000E+0	139.861103E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 21:59:28	3.6992915682E+9	0.000000E+0	1.031838E+4	1.042090E+4	1.723529E+3	1.028847E+2	1.687645E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.685048E+2	0.000000E+0	29.316039E+3	55.954281E+3	18.451699E+3	41.764725E+3	14.077472E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.108272E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:00:20	3.6992916209E+9	0.000000E+0	1.031741E+4	1.041768E+4	1.723212E+3	1.011735E+2	1.687341E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.695171E+2	0.000000E+0	29.344293E+3	56.161748E+3	18.483625E+3	43.427248E+3	14.078130E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.352401E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:01:24	3.6992916845E+9	0.000000E+0	1.031590E+4	1.041523E+4	1.723011E+3	1.017057E+2	1.686984E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.707884E+2	0.000000E+0	29.388127E+3	56.320082E+3	18.503963E+3	42.900567E+3	14.078856E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.659068E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:02:17	3.6992917373E+9	0.000000E+0	1.031492E+4	1.041653E+4	1.722835E+3	1.013274E+2	1.686636E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.718398E+2	0.000000E+0	29.416948E+3	56.235897E+3	18.521767E+3	43.274061E+3	14.079573E+3	0.000000E+0	0.000000E+0	0.000000E+0	140.912747E+3	0.000000	0.000000	0.000000	0.000000
2021-03-22 22:03:09	3.6992917899E+9	0.000000E+0	1.031377E+4	1.040903E+4	1.721529E+3	1.003159E+2	1.686374E+3	0.000000E+0	0.000000E+0	0.000000E+0	4.727956E+2	0.000000E+0	29.450445E+3	56.724134E+3	18.654849E+3	44.294953E+3	14.080010E+3	0.000000E+0	0.000000E+0	0.000000E+0	141.143442E+3	25.000000	25.000000	25.000000	25.000000
