#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-29 15:07:03	3.6998680234E+9	0.000000E+0	1.006150E+4	1.008607E+4	1.902547E+3	3.821921E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	0.000000E+0	38.467498E+3	85.595287E+3	8.324123E+3	291.633057E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:08:45	3.6998681256E+9	1.578795E-10	1.006483E+4	1.007384E+4	6.525151E+6	3.821921E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	157.879528E-12	38.323495E+3	87.082361E+3	0.000000E+0	291.633057E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:09:06	3.6998681468E+9	1.578795E-10	1.006479E+4	1.007318E+4	4.872589E+7	3.820925E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	157.879528E-12	38.324895E+3	87.163219E+3	0.000000E+0	291.735996E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:09:30	3.6998681702E+9	4.768014E-10	1.006479E+4	1.007318E+4	1.214148E+7	3.820586E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	476.801363E-12	38.324895E+3	87.163219E+3	0.000000E+0	291.771037E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:09:46	3.6998681861E+9	4.768014E-10	1.006445E+4	1.007318E+4	1.434487E+7	3.819923E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	476.801363E-12	38.339567E+3	87.163219E+3	0.000000E+0	291.839668E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:10:03	3.6998682032E+9	4.768014E-10	1.006445E+4	1.007516E+4	2.444248E+7	3.819941E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	476.801363E-12	38.339567E+3	86.919224E+3	0.000000E+0	291.837790E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:10:28	3.6998682288E+9	7.125154E-10	1.006445E+4	1.007516E+4	-1.469389E+8	3.820252E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	712.515444E-12	38.339567E+3	86.919224E+3	NaN	291.805557E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:10:44	3.6998682442E+9	7.125154E-10	1.006476E+4	1.007516E+4	1.909134E+7	3.820664E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	712.515444E-12	38.326296E+3	86.919224E+3	0.000000E+0	291.763021E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:10:59	3.6998682598E+9	7.125154E-10	1.006476E+4	1.007442E+4	2.341876E+7	3.821498E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	712.515444E-12	38.326296E+3	87.010019E+3	0.000000E+0	291.676839E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:11:25	3.6998682852E+9	8.763553E-10	1.006476E+4	1.007442E+4	1.528274E+7	3.820781E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	876.355330E-12	38.326296E+3	87.010019E+3	0.000000E+0	291.750887E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:11:40	3.6998683007E+9	8.763553E-10	1.006457E+4	1.007442E+4	-1.268158E+8	3.822461E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	876.355330E-12	38.334664E+3	87.010019E+3	NaN	291.577284E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:11:59	3.6998683197E+9	8.763553E-10	1.006457E+4	1.007382E+4	-6.596530E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	876.355330E-12	38.334664E+3	87.084736E+3	NaN	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:12:21	3.6998683415E+9	1.003102E-9	1.006457E+4	1.007382E+4	-3.677171E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.003102E-9	38.334664E+3	87.084736E+3	NaN	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:12:44	3.6998683649E+9	1.003102E-9	1.006478E+4	1.007382E+4	2.066091E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.003102E-9	38.325615E+3	87.084736E+3	0.000000E+0	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
