#

Date1	Date2	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	T0	T1	T2	T3	T4	T5	T6	T7	T8	T9	I0	I1	I2	I3
Date(String)	Date(Number)	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	C_still	3K	Still	MC - TT1810	MC - Cernox	50 mK				50K	Sorb3K	3K	Still	MC
		No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000	No Calibration	RuO2-10K-NEW	RuO2 10k	TT-1810	CernoxA - mk	RuO2 1k5	No Calibration	No Calibration	No Calibration	PT1000				
2021-03-29 15:08:05	3.6998680859E+9	3.001172E-10	1.006483E+4	1.008607E+4	1.902547E+3	3.821921E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	300.117221E-12	38.323495E+3	85.595287E+3	8.324123E+3	291.633057E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:08:57	3.6998681375E+9	1.578795E-10	1.006479E+4	1.007384E+4	6.525151E+6	3.820925E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	157.879528E-12	38.324895E+3	87.082361E+3	0.000000E+0	291.735996E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:09:41	3.6998681820E+9	4.768014E-10	1.006445E+4	1.007318E+4	1.214148E+7	3.819923E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	476.801363E-12	38.339567E+3	87.163219E+3	0.000000E+0	291.839668E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:10:40	3.6998682404E+9	7.125154E-10	1.006476E+4	1.007516E+4	-1.469389E+8	3.820664E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	712.515444E-12	38.326296E+3	86.919224E+3	NaN	291.763021E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:11:36	3.6998682968E+9	8.763553E-10	1.006457E+4	1.007442E+4	1.528274E+7	3.822461E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	876.355330E-12	38.334664E+3	87.010019E+3	0.000000E+0	291.577284E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:12:40	3.6998683610E+9	1.003102E-9	1.006478E+4	1.007382E+4	-3.677171E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.003102E-9	38.325615E+3	87.084736E+3	NaN	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:13:15	3.6998683959E+9	1.085753E-9	1.006458E+4	1.007069E+4	1.693522E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.085753E-9	38.334233E+3	87.470492E+3	0.000000E+0	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:13:52	3.6998684323E+9	1.155441E-9	1.006467E+4	1.007370E+4	5.133362E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.155441E-9	38.330386E+3	87.098607E+3	0.000000E+0	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:14:29	3.6998684692E+9	1.206932E-9	1.006441E+4	1.007274E+4	-1.174593E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.206932E-9	38.341462E+3	87.217438E+3	NaN	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:15:07	3.6998685078E+9	1.241982E-9	1.006427E+4	1.007259E+4	-1.279543E+8	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.241982E-9	38.347684E+3	87.235314E+3	NaN	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:15:44	3.6998685444E+9	1.263773E-9	1.006533E+4	1.007438E+4	5.532961E+8	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.263773E-9	38.301845E+3	87.014998E+3	0.000000E+0	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:16:28	3.6998685886E+9	1.283002E-9	1.006471E+4	1.007478E+4	3.860659E+7	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.283002E-9	38.328496E+3	86.966323E+3	0.000000E+0	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:17:23	3.6998686434E+9	1.297077E-9	1.006459E+4	1.007294E+4	1.707285E+3	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.297077E-9	38.333780E+3	87.192332E+3	20.200919E+3	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
2021-03-29 15:18:00	3.6998686800E+9	1.305528E-9	1.006453E+4	1.007437E+4	1.706111E+3	3.820543E+1	1.673536E+3	0.000000E+0	0.000000E+0	0.000000E+0	1.104196E+3	1.305528E-9	38.336348E+3	87.016076E+3	20.336537E+3	291.775516E+3	14.074160E+3	0.000000E+0	0.000000E+0	0.000000E+0	299.793316E+3	0.000000	0.000000	0.000000	0.000000
